Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	htk_50	20	10	0.8310424345741089	0.004154292220001694
gold	Jap	htk_50	20	20	0.8482572398192256	0.0037265449390866384
gold	Jap	htk_50	20	50	0.8579331319707104	0.003295742987119199
gold	Jap	htk_50	20	100	0.8609386112125152	0.0030383509911601843
gold	Jap	htk_50	20	200	0.856108958604461	0.003436305791879845
gold	Jap	htk_50	20	500	0.8449221068564625	0.0033607653870810286
gold	Jap	htk_100	20	5	0.7953043144122937	0.0038111184030173904
gold	Jap	htk_100	20	10	0.8063563977978248	0.0041395253534469625
gold	Jap	htk_100	20	20	0.8204151119016713	0.003999498973293491
gold	Jap	htk_100	20	50	0.8271795705105756	0.0036087875685867857
gold	Jap	htk_100	20	100	0.8199463432356956	0.003682231577303771
gold	Jap	htk_100	20	200	0.8230737034757482	0.0036501530808871834
gold	Jap	htk_100	20	500	0.8102878854953289	0.003192273434939041
gold	Jap	htk_200	20	5	0.7792908994094945	0.0045471635679346254
gold	Jap	htk_200	20	10	0.787157794086238	0.003914897187668857
gold	Jap	htk_200	20	20	0.7972573773292808	0.003972555838983247
gold	Jap	htk_200	20	50	0.8003489242615999	0.003379504870997477
gold	Jap	htk_200	20	100	0.7984592351446484	0.003471939621632895
gold	Jap	htk_200	20	200	0.7927974495205603	0.003929928371113896
gold	Jap	htk_200	20	500	0.7704338109587252	0.0037987350674511156
gold	Jap	h_2	50	5	0.5458478930091656	0.03248976316909066
gold	Jap	h_2	50	10	0.5514411299623709	0.03912207574926732
gold	Jap	h_2	50	20	0.5715593135432993	0.03226241080332941
gold	Jap	h_2	50	50	0.5804026085548809	0.03743119498864212
gold	Jap	h_2	50	100	0.5483120492577016	0.03257152019253235
gold	Jap	h_2	50	200	0.5620938357686608	0.03357870649247635
gold	Jap	h_2	50	500	0.5454777949066139	0.034142629954621515
gold	Jap	h_4	50	5	0.5348822868172673	0.024948092669495797
gold	Jap	h_4	50	10	0.5392772348564929	0.02369922313309103
gold	Jap	h_4	50	20	0.5365493256396044	0.023746400700652977
gold	Jap	h_4	50	50	0.5321636395849729	0.02190360263884935
gold	Jap	h_4	50	100	0.5338794969387513	0.027373100229262964
gold	Jap	h_4	50	200	0.5322630198372152	0.02299582894097298
gold	Jap	h_4	50	500	0.5273093378164616	0.025088693847315567
gold	Jap	h_8	50	5	0.5636358830272118	0.011157295303064429
gold	Jap	h_8	50	10	0.5749503785369864	0.011397144387368793
