Segmentation	language	variation	context	dimension	AUC	StD
seg	Eng	h_4	50	200	0.5757906428159874	0.030293959449183804
seg	Eng	h_4	50	500	0.5836404138445337	0.03344955683540033
seg	Eng	h_10	50	5	0.5243732618731665	0.013126934817662889
seg	Eng	h_10	50	10	0.5409896084888116	0.011857778384440241
seg	Eng	h_10	50	20	0.5386076276782998	0.014168714202903929
seg	Eng	h_10	50	50	0.5324631877380087	0.012810615868828224
seg	Eng	h_10	50	100	0.5301586541226606	0.01394248707951468
seg	Eng	h_10	50	200	0.5219103502752841	0.012516583410891905
seg	Eng	h_10	50	500	0.5276140144989498	0.012538559288906237
seg	Eng	h_19	50	5	0.5351042283229558	0.013099602873848383
seg	Eng	h_19	50	10	0.5454767620800978	0.01386012893076329
seg	Eng	h_19	50	20	0.5441328460715577	0.013984423455909075
seg	Eng	h_19	50	50	0.5502255107093721	0.01246545883301358
seg	Eng	h_19	50	100	0.5475446726907878	0.012717537664131216
seg	Eng	h_19	50	200	0.550234033873689	0.013121570093935069
seg	Eng	h_19	50	500	0.5550249422592889	0.013275700502066454
seg	Eng	phonemic	50	5	0.6901736476602821	0.007084928846926524
seg	Eng	phonemic	50	10	0.74947151129183	0.006502592564160503
seg	Eng	phonemic	50	20	0.7630100370324869	0.006261811507154283
seg	Eng	phonemic	50	50	0.7878062228060475	0.006128154510341172
seg	Eng	phonemic	50	100	0.7997247463430451	0.006109696432082519
seg	Eng	phonemic	50	200	0.7954678406881966	0.005435830862645459
seg	Eng	phonemic	50	500	0.7903980017934092	0.005977351463186566
seg	Eng	htk_80	50	5	0.6673313896319074	0.007453479715088544
seg	Eng	htk_80	50	10	0.6926131930692243	0.0060628409286819845
seg	Eng	htk_80	50	20	0.7131925617987094	0.006483270215151182
seg	Eng	htk_80	50	50	0.724085963930054	0.00644621484095551
seg	Eng	htk_80	50	100	0.728612255040812	0.006341917082103815
seg	Eng	htk_80	50	200	0.7264427211008317	0.005639805163776198
seg	Eng	htk_80	50	500	0.7184350700920004	0.006442239769758568
seg	Eng	htk_160	50	5	0.6508979048424809	0.005685905093964299
seg	Eng	htk_160	50	10	0.6779666744909575	0.0065544021751298195
seg	Eng	htk_160	50	20	0.6874061529876211	0.005709678834293707
seg	Eng	htk_160	50	50	0.6966944084815466	0.0054989815744612225
seg	Eng	htk_160	50	100	0.7021897087276335	0.005566757179975151
seg	Eng	htk_160	50	200	0.7017715863555223	0.004746400255722864
seg	Eng	htk_160	50	500	0.6912950120051613	0.00529051514930526
seg	Eng	htk_320	50	5	0.6222385514215726	0.005452814456004897
seg	Eng	htk_320	50	10	0.6446906902895069	0.005692415145069555
seg	Eng	htk_320	50	20	0.65585632077263	0.005472831412820844
seg	Eng	htk_320	50	50	0.6652845147500906	0.005450970868175469
seg	Eng	htk_320	50	100	0.6667242853081455	0.00532824686579668
seg	Eng	htk_320	50	200	0.6685358094858711	0.0057159121901321965
seg	Eng	htk_320	50	500	0.6586844176985436	0.005192225729385699
seg	Eng	h_2	100	5	0.566606815542172	0.04941334481911373
seg	Eng	h_2	100	10	0.5563005849692064	0.051037889517782174
seg	Eng	h_2	100	20	0.5764342588225247	0.05753959599769183
seg	Eng	h_2	100	50	0.5912462335904961	0.0610613429101973
seg	Eng	h_2	100	100	0.5645656922877744	0.05900810668226669
seg	Eng	h_2	100	200	0.5850476425536905	0.048714758139492824
seg	Eng	h_2	100	500	0.5774328886237674	0.0550037887693468
seg	Eng	h_4	100	5	0.5724266745605392	0.031566760409538444
seg	Eng	h_4	100	10	0.5680450228336203	0.03381141310634073
seg	Eng	h_4	100	20	0.5700902523801112	0.027970310199748973
seg	Eng	h_4	100	50	0.5835088507612896	0.027009884324387685
seg	Eng	h_4	100	100	0.5916195526314303	0.031837888964368455
seg	Eng	h_4	100	200	0.582080123603085	0.03271673230612517
seg	Eng	h_4	100	500	0.5816732856622994	0.03081702756392679
seg	Eng	h_10	100	5	0.5437700619237199	0.013611974621617347
seg	Eng	h_10	100	10	0.5464810094357854	0.014049687241292666
seg	Eng	h_10	100	20	0.5415113801463682	0.011365559089713777
seg	Eng	h_10	100	50	0.5307760323110245	0.012145548988122794
seg	Eng	h_10	100	100	0.5372529925228064	0.011812488441967575
seg	Eng	h_10	100	200	0.5246952839536156	0.012185504122432104
seg	Eng	h_10	100	500	0.5122059319378726	0.013197821201601762
seg	Eng	h_19	100	5	0.5352007948673705	0.01332594531092938
seg	Eng	h_19	100	10	0.5454626688203247	0.013864404937028424
seg	Eng	h_19	100	20	0.545327306098631	0.012174933129823344
seg	Eng	h_19	100	50	0.5384419020595527	0.013241599275960827
seg	Eng	h_19	100	100	0.5518616870607645	0.013029933402040035
seg	Eng	h_19	100	200	0.5519579090402857	0.012758687786224278
seg	Eng	h_19	100	500	0.5500433214380243	0.011586715773980861
seg	Eng	phonemic	100	5	0.7133298012686936	0.0069253445419069064
seg	Eng	phonemic	100	10	0.7408219775966827	0.006005480054092433
seg	Eng	phonemic	100	20	0.7615869768968184	0.007141265829621738
seg	Eng	phonemic	100	50	0.7816005911069719	0.006810054141100272
seg	Eng	phonemic	100	100	0.7889574311358409	0.0062305749760014715
seg	Eng	phonemic	100	200	0.793808195404131	0.00622154116273488
seg	Eng	phonemic	100	500	0.7652879795922878	0.0061716378275887785
seg	Eng	htk_80	100	5	0.6767950415489997	0.006721204346346407
seg	Eng	htk_80	100	10	0.695560904994081	0.006206033565595345
seg	Eng	htk_80	100	20	0.7054400353334631	0.006271820933764375
seg	Eng	htk_80	100	50	0.7188814854953351	0.005957500221216464
seg	Eng	htk_80	100	100	0.7298933815530896	0.005961302085682868
seg	Eng	htk_80	100	200	0.7257601576169139	0.006220143908759492
seg	Eng	htk_80	100	500	0.7016282750500312	0.0061898099318837595
seg	Eng	htk_160	100	5	0.6584175401466994	0.005930504149457627
seg	Eng	htk_160	100	10	0.6724834830238686	0.005136986791380805
seg	Eng	htk_160	100	20	0.6848107699447751	0.0053030981203414
seg	Eng	htk_160	100	50	0.6931193940897242	0.005579781357526448
seg	Eng	htk_160	100	100	0.6952171945625247	0.005634665919753756
seg	Eng	htk_160	100	200	0.6945641846741164	0.005036791116893029
seg	Eng	htk_160	100	500	0.6685031073648828	0.005120932836824921
seg	Eng	htk_320	100	5	0.6183147778134221	0.005268458712561256
seg	Eng	htk_320	100	10	0.639215249668365	0.005496091758623464
seg	Eng	htk_320	100	20	0.6518346557901298	0.00553190633122405
seg	Eng	htk_320	100	50	0.6618572160359024	0.005630097371896664
seg	Eng	htk_320	100	100	0.660236615250836	0.005492432548880408
seg	Eng	htk_320	100	200	0.6595555206711513	0.005888006253384148
seg	Eng	htk_320	100	500	0.6374505732474497	0.004890193837555423
seg	Eng	h_2	200	5	0.5488122043703003	0.05779199167160372
seg	Eng	h_2	200	10	0.5461678739125643	0.055070314822388104
seg	Eng	h_2	200	20	0.5597747670479498	0.05932737324219753
seg	Eng	h_2	200	50	0.5779819171962903	0.061356406494777374
seg	Eng	h_2	200	100	0.5539277391811135	0.05841615089572848
seg	Eng	h_2	200	200	0.5579498963306042	0.05620432967200037
seg	Eng	h_2	200	500	0.5630803548669963	0.05676901163831625
seg	Eng	h_4	200	5	0.5671084771859735	0.02726159148046461
