Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	htk_200	100	100	0.5282162483984196	0.03707606199235088
gold	Jap	htk_200	100	200	0.5212429985960262	0.04034768583302919
gold	Jap	htk_200	100	500	0.5187426221280079	0.03595033271753903
gold	Jap	h_2	200	5	0.4704223091280917	0.05715083769355408
gold	Jap	h_2	200	10	0.4838336035412538	0.05674469233446293
gold	Jap	h_2	200	20	0.47162590954534506	0.06335437255573162
gold	Jap	h_2	200	50	0.48457098532294524	0.05157535732370061
gold	Jap	h_2	200	100	0.4694678986706151	0.05561133574909932
gold	Jap	h_2	200	200	0.4692776023777909	0.05871881881930044
gold	Jap	h_2	200	500	0.4788640986326272	0.05368172112153096
gold	Jap	h_4	200	5	0.44217276241044695	0.05571441308934808
gold	Jap	h_4	200	10	0.4449385575122794	0.0673170671626555
gold	Jap	h_4	200	20	0.42933386860448464	0.06761596528814116
gold	Jap	h_4	200	50	0.43659408765179764	0.056164125397615824
gold	Jap	h_4	200	100	0.43997622785222873	0.07316119303989754
gold	Jap	h_4	200	200	0.44707860917334286	0.06612748724691508
gold	Jap	h_4	200	500	0.4405681706577781	0.06462750513978681
gold	Jap	h_8	200	5	0.48815503405222693	0.062229809772966625
gold	Jap	h_8	200	10	0.4786306244832739	0.061182135851311575
gold	Jap	h_8	200	20	0.4852528650742409	0.05072037047361809
gold	Jap	h_8	200	50	0.4905453373390516	0.057474181681349004
gold	Jap	h_8	200	100	0.4920228039050681	0.06691889526001935
gold	Jap	h_8	200	200	0.4863983962450189	0.06012191204424333
gold	Jap	h_8	200	500	0.48475834421857833	0.06383666521790929
gold	Jap	h_13	200	5	0.39901570052683605	0.06173917025676915
gold	Jap	h_13	200	10	0.4048876546825538	0.055021300073739045
gold	Jap	h_13	200	20	0.38838651925478224	0.06645813416419928
gold	Jap	h_13	200	50	0.39725244525107983	0.05951464894189095
gold	Jap	h_13	200	100	0.40179864091124456	0.06626311743040203
gold	Jap	h_13	200	200	0.39638566359352256	0.05520642275290038
gold	Jap	h_13	200	500	0.3962691992417799	0.06638646942763868
gold	Jap	phonemic	200	5	0.516149950033057	0.032336751020779105
gold	Jap	phonemic	200	10	0.5069473410079918	0.04191494959756318
gold	Jap	phonemic	200	20	0.5015577133039926	0.038924627602138634
gold	Jap	phonemic	200	50	0.5057889714728555	0.03959517058486761
gold	Jap	phonemic	200	100	0.510286993313957	0.04488094075386075
gold	Jap	phonemic	200	200	0.5096874131352638	0.04308345371326614
gold	Jap	phonemic	200	500	0.5084576462827112	0.03938161984924659
gold	Jap	htk_50	200	5	0.501515107962211	0.031027565467458995
gold	Jap	htk_50	200	10	0.5063076283293104	0.03232203790968293
gold	Jap	htk_50	200	20	0.5022535957609732	0.03363067036092348
gold	Jap	htk_50	200	50	0.500207898657632	0.034371225679890295
gold	Jap	htk_50	200	100	0.5043648095862832	0.032055090118628296
gold	Jap	htk_50	200	200	0.5013614872208866	0.035498970211811115
gold	Jap	htk_50	200	500	0.5057259391557846	0.03315862946185246
gold	Jap	htk_100	200	5	0.484374321689129	0.03478249824998735
gold	Jap	htk_100	200	10	0.4854265498712291	0.03552692823525523
gold	Jap	htk_100	200	20	0.49224032698325987	0.03828809988464522
gold	Jap	htk_100	200	50	0.4903286632581658	0.03822514989353192
gold	Jap	htk_100	200	100	0.4913125646989752	0.041794533243505134
gold	Jap	htk_100	200	200	0.47998321476248196	0.03881340383904985
gold	Jap	htk_100	200	500	0.488796526680974	0.03754341896648437
gold	Jap	htk_200	200	5	0.4465017372597779	0.03628609295670286
gold	Jap	htk_200	200	10	0.4440839301651245	0.03694904998573011
gold	Jap	htk_200	200	20	0.4450315939783049	0.03905181314845907
gold	Jap	htk_200	200	50	0.44900522759675193	0.03704344191919818
gold	Jap	htk_200	200	100	0.4490209206478121	0.03951132592912652
gold	Jap	htk_200	200	200	0.4456543959363142	0.037681795747156695
gold	Jap	htk_200	200	500	0.44342261035991226	0.03571377457653668
